plz,lat,lon,ort
3206,46.904464,7.210972569,Rizenbach
3207,46.971434,7.238004,Wileroltigen
3208,46.957645,7.206759,Gurbrü
3210,46.98123394,7.198755274,Kerzers
3216,46.963442,7.178614,Ried b. Kerzers
3215,46.926529,7.16936,Gempenach
3214,46.928699,7.1981,Ulmiz
3213,46.892839,7.200979,Liebistorf
3212,46.89408243,7.171914945,Gurmels
3225,46.99492903,7.146368991,Müntschemier
3226,47.006501,7.162739,Treiten
3232,46.99813136,7.100544318,Ins
3233,47.023603,7.076657,Tschugg
3234,47.032627,7.116639,Vinelz
3235,47.036227,7.091857404,Erlach
3236,47.00569056,7.055760976,Gampelen
3250,47.07654279,7.316554863,Lyss
3250,47.07654279,7.316554863,Lyss Zustellung
3251,47.08444,7.395477,Wengi b. Büren
3252,47.10070725,7.296530105,Worben
3253,47.10875481,7.391195731,Schnottwil
3254,47.09050429,7.450319664,Messen
3255,47.058318,7.396824,Rapperswil BE
3256,47.054388,7.444385,Dieterswil
3257,47.06886951,7.356396238,Grossaffoltern
1040,46.63845651,6.635198705,Saint-Barthélemy VD
3257,47.06886951,7.356396238,Ammerzwil BE
3262,47.04958,7.329544257,Suberg
3263,47.105591,7.33811,Büetigen
3264,47.104293,7.363882,Diessbach b. Büren
3266,47.056157,7.326722,Wiler b. Seedorf
3267,47.026663,7.312663,Seedorf BE
3268,47.024688,7.295837,Lobsigen
3270,47.04615296,7.282962081,Aarberg
3271,47.00338,7.268639,Radelfingen
1377,46.644784,6.569388,Oulens-sous-Echallens
3272,47.050023,7.224739,Walperswil
3273,47.062856,7.273573,Kappelen
3274,47.065096,7.244276,Hermrigen
3280,46.93591152,7.142960163,Murten
3280,46.93591152,7.142960163,Meyriez
3282,47.033242,7.241203,Bargen BE
1042,46.62418811,6.574856142,Bettens
3283,47.0156732,7.214975706,Kallnach
3284,46.996302,7.212769,Fräschels
3285,46.957451,7.149876,Galmiz
3286,46.94018,7.134926,Muntelier
3292,47.099301,7.318919,Busswil b. Büren
3293,47.12599063,7.348678544,Dotzigen
3294,47.14174673,7.370641331,Büren an der Aare
1040,46.63845651,6.635198705,Villars-le-Terroir
3295,47.150885,7.410975,Rüti b. Büren
3296,47.16555805,7.434154709,Arch
3297,47.17092463,7.466628198,Leuzigen
3298,47.128188,7.411072,Oberwil b. Büren
3302,47.0104396,7.485374445,Moosseedorf
3303,47.05214987,7.503572852,Jegenstorf
3308,47.074722,7.506948,Grafenried
3312,47.0888759,7.530694804,Fraubrunnen
1417,46.714233,6.64441,Epautheyres
3313,47.096998,7.509538,Büren zum Hof
3314,47.111686,7.522374,Schalunen
3315,47.13688241,7.529881591,Bätterkinden
3315,47.13688241,7.529881591,Kräiligen
3321,47.016541,7.490685,Schönbühl EKZ
3322,47.02226142,7.499695762,Urtenen-Schönbühl
3322,47.02226142,7.499695762,Mattstetten
3323,47.014102,7.530333,Bäriswil
1041,46.612293,6.693623,Dommartin
3324,47.04174028,7.543271896,Hindelbank
3325,47.031199,7.557546,Hettiswil
3326,47.00963581,7.562369412,Krauchthal
3303,47.05214987,7.503572852,Zuzwil BE
3305,47.062842,7.476191,Iffwil
1063,46.660073,6.753676,Peyres-Possens
3306,47.0811,7.479481,Etzelkofen
3307,47.085442,7.466723,Brunnenthal
3309,47.06676,7.548734,Kernenried
3317,47.100709,7.476074,Limpach
3317,47.100709,7.476074,Mülchi
3360,47.19462432,7.713788083,Herzogenbuchsee
1063,46.660073,6.753676,Boulens
4556,47.159102,7.684489,Aeschi SO
3376,47.06265,7.680366,Graben
3372,47.194208,7.691538,Wanzwil
3373,47.212266,7.69461,Heimenhausen
3373,47.212266,7.69461,Röthenbach b. Herzogenbuchsee
3374,47.217465,7.656892,Wangenried
3362,47.1860568,7.683925438,Niederönz
3363,47.173901,7.69023,Oberönz
1041,46.612293,6.693623,Poliez-le-Grand
3365,47.144624,7.674446,Seeberg
3365,47.144624,7.674446,Grasswil
3366,47.1656,7.705148,Bettenhausen
3367,47.17262677,7.730518928,Thörigen
3368,47.179135,7.753778,Bleienbach
3400,47.05366353,7.619103997,Burgdorf
1041,46.612293,6.693623,Poliez-Pittet
3400,47.05366353,7.619103997,Burgdorf 1
3400,47.05366353,7.619103997,Burgdorf Zust
3401,47.054845,7.624515,Burgdorf
3402,47.05366353,7.619103997,Burgdorf
3412,47.062672,7.662945,Heimiswil
3413,47.079864,7.667294,Kaltacker
3414,47.02305432,7.606570648,Oberburg
3415,47.017,7.666272928,Hasle-Rüegsau
3416,47.066512,7.733824,Affoltern im Emmental
1041,46.612293,6.693623,Bottens
3417,47.034182,7.687681,Rüegsau
3418,47.034635,7.68994,Rüegsbach
3419,47.002252,7.628309,Biembach
3421,47.06670877,7.57866724,Lyssach
3422,47.081428,7.569064,Kirchberg BE
3422,47.081428,7.569064,Rüdtligen-Alchenflüh
3422,47.081428,7.569064,Alchenflüh
3423,47.09758155,7.604236057,Ersigen
1053,46.596563,6.640643,Bretigny-sur-Morrens
3424,47.10675,7.602671,Niederösch
3425,47.13595604,7.602733901,Koppigen
3426,47.09662196,7.549491118,Aefligen
3427,47.12392518,7.563503974,Utzenstorf
3428,47.151101,7.55781,Wiler b. Utzenstorf
3432,47.006385,7.684925,Lützelflüh
3433,46.984482,7.705494,Schwanden i. E.
3434,46.953158,7.677932,Obergoldbach
3435,46.997917,7.703024,Ramsei
3436,46.966595,7.751764693,Zollbrück
3437,46.981046,7.724298,Rüderswil
3438,46.958077,7.743791,Lauperswil
3439,46.979843,7.757408074,Ranflüh
3452,47.007871,7.726404,Grünenmatt
3453,47.011755,7.760311,Heimisbach
3454,47.03186224,7.814661694,Sumiswald
3455,47.025077,7.736893,Grünen
3456,47.010529,7.77232,Trachselwald
3457,47.043568,7.797653,Wasen im Emmental
3462,47.061417,7.748366,Weier im Emmental
3463,47.079517,7.749378,Häusernmoos
3464,47.09347,7.7474,Schmidigen-Mühlew
3465,47.083003,7.780304,Dürrenroth
3472,47.10392519,7.691900134,Wynigen
1034,46.598316,6.581737,Boussens
3473,47.122544,7.63666,Alchenstorf
3474,47.119553,7.702974,Rüedisbach
3475,46.96345,7.61395,Riedtwil
3475,46.96345,7.61395,Hermiswil
3476,47.140757,7.71283,Oschwand
3111,46.87056,7.584784,Tägertschi
3503,46.89028,7.59149,Gysenstein
3504,46.871194,7.642855,Niederhünigen
3506,46.90550916,7.632453668,Grosshöchstetten
1035,46.608669,6.563911,Bournens
3507,46.92781811,7.626664769,Biglen
3508,46.93135,7.644221,Arni BE
3510,46.88657664,7.608138909,Konolfingen
3512,46.96068556,7.627357875,Walkringen
3513,46.947587,7.613296977,Bigenthal
1036,46.589389,6.566006,Sullens
3415,47.017,7.666272928,Schafhausen i. E.
3672,46.8426041,7.627468245,Oberdiessbach
3672,46.8426041,7.627468245,Aeschlen
3673,46.8484277,7.686816753,Linden
3674,46.815761,7.638606,Bleiken b. Oberdiessbach
3671,46.815044,7.616377,Brenzikofen
3531,46.91742,7.6768,Oberthal
1042,46.62418811,6.574856142,Assens
3532,46.89565747,7.667560678,Zäziwil
3533,46.890039,7.6928,Bowil
3534,46.91548049,7.738809749,Signau
3535,46.939127,7.73218541,Schüpbach
3536,46.897257,7.770171926,Aeschau
3537,46.86536803,7.809183429,Eggiwil
3538,46.842302,7.756023,Röthenbach im Emmental
3543,46.949955,7.750770432,Emmenmatt
1043,46.651148,6.671968,Sugnens
3550,46.953716,7.809589,Langnau im Emmental
3551,46.951652,7.778628,Oberfrittenbach
3552,46.932244,7.825268565,Bärau
3553,46.954928,7.806979,Gohl
3555,46.90843495,7.836887559,Trubschachen
3556,46.949796,7.891328,Trub
3557,46.967703,7.908681,Fankhaus (Trub)
3600,46.74657748,7.622171178,Thun
1044,46.672851,6.678434,Fey
3600,46.74657748,7.622171178,Thun 2
3600,46.74657748,7.622171178,Thun 2 Zustellung
3600,46.74657748,7.622171178,Thun Swisscom
3601,46.74657748,7.622171178,Thun
3602,46.756967,7.630185,Thun
3603,46.761905,7.597535,Thun
3604,46.74657748,7.622171178,Thun
3605,46.756967,7.630185,Thun
1045,46.705933,6.719208,Ogens
3607,46.74657748,7.622171178,Thun
3608,46.74657748,7.622171178,Thun
3617,46.798136,7.654146,Fahrni
3618,46.815574,7.729619,Süderen
3619,46.78758,7.798843,Eriz
3619,46.78758,7.798843,Innereriz
3622,46.775266,7.682735,Homberg
1407,46.72658184,6.714626656,Bioley-Magnoux
3635,46.736994,7.545558,Uebeschi
3631,46.717808,7.564137,Höfen
3636,46.767478,7.5225775,Längenbühl
3612,46.7814445,7.632700887,Steffisburg
3613,46.7814445,7.632700887,Steffisburg
3614,46.79926246,7.701248029,Unterlangenegg
1042,46.62418811,6.574856142,Bioley-Orjulaz
3615,46.816281,7.703335451,Heimenschwand
3616,46.799803,7.734264,Schwarzenegg
3623,46.774834,7.776072,Teuffenthal BE
3624,46.769152,7.658443,Goldiwil (Thun)
3625,46.75200626,7.682288613,Heiligenschwendi
3626,46.754527,7.656426339,Hünibach
3627,46.79316643,7.603509226,Heimberg
1052,46.554765,6.640144,Le Mont-sur-Lausanne
3633,46.725023,7.583751,Amsoldingen
3634,46.75111764,7.572179579,Thierachern
3638,46.7281352,7.495475786,Blumenstein
3638,46.7281352,7.495475786,Pohlern
3645,46.70912,7.609926,Gwatt (Thun)
3646,46.718206,7.630969297,Einigen
3647,46.692768,7.605791,Reutigen
3652,46.740348,7.657883,Hilterfingen
3653,46.736166,7.65483,Oberhofen am Thunersee
1053,46.596563,6.640643,Cugy VD
3654,46.719012,7.699379464,Gunten
3655,46.73528705,7.747749374,Sigriswil
3656,46.723893,7.710341,Tschingel
3656,46.723893,7.710341,Aeschlen ob Gunten
3657,46.735805,7.713527,Schwanden Sigrisw
3658,46.700977,7.730389519,Merligen
3700,46.68657013,7.670619076,Spiez
3702,46.662829,7.654806585,Hondrich
1054,46.589857,6.585893,Morrens VD
3703,46.623498,7.747447,Aeschi b. Spiez
3703,46.623498,7.747447,Aeschiried
3704,46.651155,7.736121,Krattigen
3705,46.662033,7.724485715,Faulensee
3706,46.6419933,7.779500096,Leissigen
3707,46.654712,7.812438,Därligen
3711,46.652877,7.686458,Emdthal
3711,46.652877,7.686458,Mülenen
1055,46.59817925,6.691723747,Froideville
3713,46.574101,7.736887,Reichenbach im Kandertal
3714,46.55844393,7.616790868,Frutigen
3714,46.55844393,7.616790868,Wengi
3715,46.4736861,7.555138846,Adelboden
3716,46.537634,7.666921,Kandergrund
3717,46.533405,7.668789,Blausee-Mitholz
3718,46.46923375,7.708315752,Kandersteg
3722,46.617169,7.698187,Scharnachtal
3723,46.563591,7.760876726,Kiental
3724,46.576555,7.624804,Ried (Frutigen)
3725,46.527804,7.597219,Achseten
3752,46.66150078,7.641661169,Wimmis
3753,46.668868,7.583837001,Oey
3754,46.606397,7.536272,Diemtigen
3755,46.632046,7.560812,Horboden
1410,46.70385189,6.7589235,Thierrens
3756,46.607053,7.51577,Zwischenflüh
3757,46.563416,7.482144674,Schwenden
3758,46.664195,7.57892,Latterbach
3762,46.662212,7.539807,Erlenbach im Simmental
3763,46.637448,7.491207,Därstetten
3764,46.638708,7.475989122,Weissenburg
3765,46.655754,7.431625,Oberwil im Simmental
3766,46.60460278,7.357355975,Boltigen
3770,46.54932975,7.37984844,Zweisimmen
3771,46.51939,7.388315788,Blankenburg
3772,46.503191,7.425975,St.Stephan
3773,46.497103,7.422602,Matten(St.Stephan)
3775,46.428896,7.449519,Lenk
3776,46.52935,7.34829,Oeschseite
3777,46.54501,7.284786335,Saanenmöser
3778,46.496872,7.294363434,Schönried
3780,46.461214,7.281459728,Gstaad
1066,46.55071407,6.668432443,Epalinges
3781,46.478435,7.33046,Turbach
3782,46.398346,7.337137,Lauenen
3783,46.457807,7.28019,Grund b. Gstaad
3784,46.416896,7.26305222,Feutersoey
3785,46.383177,7.253012,Gsteig
3792,46.48155369,7.288394563,Saanen
3800,46.6871431,7.864861677,Interlaken
3800,46.6871431,7.864861677,Unterseen
3800,46.6871431,7.864861677,Matten b. Interlaken
1073,46.54889152,6.727008833,Savigny
3801,46.55241,7.984591069,Jungfraujoch
3803,46.71477149,7.804433113,Beatenberg
3804,46.75076,7.88121,Habkern
1083,46.586341,6.760865,Mézières VD
3805,46.696445,7.876505,Goldswil
3806,46.67993399,7.924263528,Bönigen
3807,46.700792,7.973526,Iseltwald
3812,46.64577739,7.865840034,Wilderswil
3813,46.627407,7.827921,Saxeten
3814,46.644571,7.882605,Gsteigwiler
3815,46.635896,7.900427875,Zweilütschinen
1092,46.526863,6.687281,Belmont-sur-Lausanne
3816,46.638529,7.947553,Lütschental
3816,46.638529,7.947553,Burglauenen
3818,46.61906999,8.050987685,Grindelwald
3822,46.55162831,7.893687514,Lauterbrunnen
3822,46.55162831,7.893687514,Isenfluh
3823,46.598978,7.913670194,Wengen
1093,46.513315,6.677415,La Conversion
3824,46.554216,7.899128468,Stechelberg
3825,46.570481,7.878070171,Mürren
3826,46.550956,7.880606881,Gimmelwald
3852,46.70722,7.890816,Ringgenberg BE
3853,46.723711,7.924918,Niederried b. Interlaken
3854,46.756674,7.956492,Oberried am Brienzersee
3855,46.674224,8.027147806,Brienz BE
3855,46.674224,8.027147806,Axalp
1094,46.50838687,6.673630207,Paudex
3856,46.730571,8.098808,Brienzwiler
3857,46.737336,8.109508,Unterbach BE
3858,46.766043,8.076924,Hofstetten b. Brienz
3860,46.71851731,8.134398366,Meiringen
3860,46.71851731,8.134398366,Rosenlaui
3862,46.67164198,8.237058326,Innertkirchen
3863,46.700904,8.293981582,Gadmen
1095,46.5150856,6.698961962,Lutry
3864,46.600201,8.260003,Guttannen
3900,46.2969,7.94887572,Brig
3900,46.2969,7.94887572,Gamsen
3949,46.326628,7.75637,Hohtenn
3903,46.329408,7.958741,Birgisch
3903,46.329408,7.958741,Mund
1096,46.49906512,6.731697328,Cully
3914,46.361416,7.975016627,Blatten b. Naters
3914,46.361416,7.975016627,Belalp
3913,46.304681,8.051945,Rosswald
3911,46.28643384,8.064927784,Ried-Brig
3912,46.321579,8.042022,Termen
3901,46.200966,8.129013983,Rothwald
3907,46.16296,8.097774,Simplon Hospiz
3907,46.16296,8.097774,Simplon
3907,46.16296,8.097774,Gabi (Simplon)
3907,46.16296,8.097774,Gondo
1097,46.500392,6.733847,Riex
3922,46.17911127,7.907529789,Eisten
3908,46.152465,7.928471,Saas Balen
3910,46.131294,7.970195,Saas Grund
3902,46.293768,7.958220054,Glis
3917,46.360971,7.757681638,Goppenstein
3916,46.386991,7.735974,Ferden
3917,46.360971,7.757681638,Kippel
3918,46.40739905,7.787004714,Wiler (Lötschen)
1098,46.495067,6.746229,Epesses
3919,46.440382,7.855985,Blatten(Lötschen)
3904,46.40761788,7.982929595,Naters
3905,46.054956,7.96519,Saas Almagell
3906,46.090454,7.899755,Saas Fee
3920,45.98972541,7.75247665,Zermatt
3920,45.98972541,7.75247665,Gornergrat
3923,46.245252,7.840133,Törbel
3926,46.216753,7.810055,Embd
3927,46.173593,7.791570855,Herbriggen
3928,46.097174,7.779849,Randa
3929,46.0540448,7.811030386,Täsch
3922,46.17911127,7.907529789,Stalden VS
3922,46.17911127,7.907529789,Kalpetran
3924,46.156769,7.800318,St.Niklaus
3924,46.156769,7.800318,Gasenried
3925,46.19669254,7.848767444,Grächen
3930,46.29135951,7.880870987,Visp
3942,46.334015,7.782662,St. German
3933,46.221295,7.902237,Staldenried
3937,46.37590288,7.880561553,Baltschieder
3938,46.3271486,7.853665295,Ausserberg
3939,46.313205,7.883654,Eggerberg
3930,46.29135951,7.880870987,Eyholz
3931,46.281637,7.905106223,Lalden
3932,46.24303004,7.940136642,Visperterminen
3934,46.272163,7.858746,Zeneggen
1058,46.618599,6.705818,Villars-Tiercelin
3935,46.26973698,7.818021944,Bürchen
3943,46.282693,7.76284,Eischoll
3944,46.255166,7.777652,Unterbäch
3947,46.252041,7.722855,Ergisch
3948,46.217013,7.697798,Unterems
3946,46.190965,7.696207224,Gruben
3948,46.217013,7.697798,Oberems
1059,46.624096,6.730512,Peney-le-Jorat
3951,46.276619,7.663583,Agarn
3955,46.3498,7.643955,Albinen
3956,46.297858,7.686451532,Guttet-Feschel
3957,46.325996,7.704686,Erschmatt
3953,46.33754623,7.592777242,Varen
3976,46.280678,7.505064,Noës
3978,46.269075,7.449795,Flanthey
1978,46.29467742,7.457991623,Lens
1977,46.325077,7.454108,Icogne
3979,46.23344496,7.486435044,Grône
1061,46.643529,6.726124,Villars-Mendraz
3942,46.334015,7.782662,Raron
3942,46.334015,7.782662,Niedergesteln
3945,46.32017,7.718788734,Gampel
3946,46.190965,7.696207224,Turtmann
3952,46.307434,7.63982132,Susten
3953,46.33754623,7.592777242,Leuk
3953,46.33754623,7.592777242,Inden
1062,46.652751,6.738431,Sottens
3954,46.40211816,7.627651391,Leukerbad
3970,46.31330812,7.574749584,Salgesch
3977,46.258419,7.46383,Granges VS
1958,46.255381,7.425407,Saint-Léonard
3960,46.27829885,7.515650124,Sierre
3960,46.27829885,7.515650124,Corin-de-la-Crête
3960,46.27829885,7.515650124,Loc
1063,46.660073,6.753676,Chapelle-sur-Moudon
3971,46.28859178,7.476297431,Chermignon
3971,46.28859178,7.476297431,Chermignon-Bas
3971,46.28859178,7.476297431,Ollon VS
3972,46.31466,7.548467,Miège
3973,46.30626713,7.526716123,Venthône
3974,46.349149,7.534283,Mollens VS
3975,46.317836,7.49901,Randogne
3961,46.22216396,7.58253596,Vissoie
3961,46.22216396,7.58253596,Saint-Luc
1410,46.70385189,6.7589235,Saint-Cierges
3961,46.22216396,7.58253596,Chandolin
3961,46.22216396,7.58253596,Ayer
3961,46.22216396,7.58253596,Zinal
3961,46.22216396,7.58253596,Grimentz
3967,46.245071,7.508388351,Vercorin
3963,46.29834747,7.488090727,Montana
3963,46.29834747,7.488090727,Crans-Montana
3960,46.27829885,7.515650124,Muraz (Sierre)
1073,46.54889152,6.727008833,Mollie-Margot
3965,46.27673882,7.542852601,Chippis
3966,46.24770302,7.530147889,Chalais
3966,46.24770302,7.530147889,Réchy
3968,46.30376206,7.542391096,Veyras
1080,46.568218,6.754425,Les Cullayes
3982,46.343986,7.997293,Bitsch
3993,46.354546,8.121318,Grengiols
3994,46.39375,8.091275,Lax
3997,46.4446758,8.156948904,Bellwald
3989,46.435702,8.194468,Niederwald
3989,46.435702,8.194468,Blitzingen
3989,46.435702,8.194468,Biel VS
1081,46.58129912,6.730564619,Montpreveyres
3998,46.458064,8.252187,Gluringen
3998,46.458064,8.252187,Reckingen-Gluringen
3985,46.492073,8.274626,Geschinen
3988,46.485226,8.333332,Obergesteln
3999,46.545008,8.391327,Oberwald
3986,46.357341,8.032008,Ried-Mörel
3987,46.37788222,8.030500388,Riederalp
3991,46.417296,8.058342,Betten
3992,46.389509,8.061181,Bettmeralp
3995,46.38385,8.150401092,Ernen
1082,46.600963,6.730338,Corcelles-le-Jorat
3996,46.366918,8.217672,Binn
3983,46.35517455,8.041137463,Mörel
3984,46.41342689,8.118458172,Fiesch
3985,46.492073,8.274626,Münster-Geschinen
3988,46.485226,8.333332,Ulrichen
1088,46.613243,6.752623,Ropraz
4000,47.559662,7.58053,Basel
4000,47.559662,7.58053,Basel 2 BZ Sort
4000,47.559662,7.58053,Basel 2 Zustellung
1084,46.599449,6.766514,Carrouge VD
4000,47.559662,7.58053,Basel Dist Ba
4001,47.55774085,7.593655885,Basel
1085,46.622192,6.793369,Vulliens
4002,47.55774085,7.593655885,Basel
1509,46.623673,6.775558,Vucherens
4003,47.55774085,7.593655885,Basel
4004,47.55774085,7.593655885,Basel
4005,47.55774085,7.593655885,Basel
4060,47.559662,7.58053,Basel Kbasel Zust
4007,47.55774085,7.593655885,Basel
1510,46.64290133,6.778197394,Syens
4008,47.55774085,7.593655885,Basel
4009,47.55774085,7.593655885,Basel
4010,47.55774085,7.593655885,Basel
4011,47.55774085,7.593655885,Basel
4012,47.55774085,7.593655885,Basel
4013,47.55774085,7.593655885,Basel
4015,47.55774085,7.593655885,Basel
4016,47.55774085,7.593655885,Basel
4017,47.559662,7.58053,Basel
1076,46.585676,6.74403,Ferlens VD
4018,47.55774085,7.593655885,Basel
4019,47.55774085,7.593655885,Basel
4020,47.55774085,7.593655885,Basel
4023,47.53252,7.60963,Basel
4024,47.559662,7.58053,Basel
4025,47.55774085,7.593655885,Basel
4030,47.559662,7.58053,Basel
1077,46.573372,6.776623,Servion
4031,47.561951,7.5833,Basel
4032,47.55774085,7.593655885,Basel
4051,47.55774085,7.593655885,Basel
4052,47.55774085,7.593655885,Basel
4053,47.55774085,7.593655885,Basel
4054,47.54874,7.58768,Basel
4055,47.54874,7.58768,Basel
4056,47.54874,7.58768,Basel
1078,46.561225,6.785426,Essertes
4057,47.54874,7.58768,Basel
4058,47.55774085,7.593655885,Basel
4059,47.54874,7.58768,Basel
4091,47.559662,7.58053,Basel
4101,47.527729,7.57895,Bruderholz
4102,47.53665506,7.567879069,Binningen
4102,47.53665506,7.567879069,Binningen 1
4102,47.53665506,7.567879069,Binningen 2
4103,47.52206621,7.576431516,Bottmingen
4104,47.513088,7.548069,Oberwil BL
1673,46.582484,6.805051,Auboranges
4105,47.506771,7.520962,Biel-Benken
4106,47.49751413,7.559178163,Therwil
4107,47.47448457,7.54599013,Ettingen
4108,47.48754258,7.526075717,Witterswil
4112,47.490851,7.507024,Bättwil-Flüh
4112,47.490851,7.507024,Bättwil
4112,47.490851,7.507024,Flüh
4114,47.475694,7.515981,Hofstetten-Flüh
4115,47.462409,7.518911678,Mariastein
4116,47.441444,7.466742357,Metzerlen-Mariastein
4117,47.45232807,7.436828342,Burg im Leimental
4118,47.48457134,7.446291442,Rodersdorf
4123,47.5450581,7.53756286,Allschwil
4123,47.5450581,7.53756286,Allschwil 1
4123,47.5450581,7.53756286,Allschwil 2
4124,47.53519647,7.506161249,Schönenbuch
